"","ReferenceID","Block","Lot","BuildingAddress","NoticeDate","Neighborhood","PoliceDistrict","CouncilDistrict","Location","Latitude","Longitude"
"7709","0288 097 101515","0288","097","401 S BENTALOU ST",2015-10-15,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28255508, -76.65230789)","39.28255508"," -76.65230789"
"7710","0288 098 010709","0288","098","2221 RAMSAY ST",2009-01-07,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28270839, -76.65195455)","39.28270839"," -76.65195455"
"7711","0288 101 061008","0288","101","2227 RAMSAY ST",2008-06-10,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28270305, -76.65209938)","39.28270305"," -76.65209938"
"7712","0288 102 101915","0288","102","2229 RAMSAY ST",2015-10-19,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28270141, -76.65214531)","39.28270141"," -76.65214531"
"7713","0288 108 080310","0288","108","2241 RAMSAY ST",2010-08-03,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28269136, -76.65242589)","39.28269136"," -76.65242589"
"7714","0289 013 122812","0289","013","2103 RAMSAY ST",2012-12-28,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28274337, -76.65019704)","39.28274337"," -76.65019704"
"7715","0289 024 081015","0289","024","2125 RAMSAY ST",2015-08-10,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28272589, -76.65070291)","39.28272589"," -76.65070291"
"7716","0289 026 010908","0289","026","403 S SMALLWOOD ST",2008-01-09,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28278308, -76.65090724)","39.28278308"," -76.65090724"
"7717","0289 032 122415","0289","032","415 S SMALLWOOD ST",2015-12-24,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.2825717, -76.65089462)","39.2825717"," -76.65089462"
"7718","0289 034 032406","0289","034","419 S SMALLWOOD ST",2006-03-24,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28250619, -76.65089055)","39.28250619"," -76.65089055"
"7719","0289 037 022114","0289","037","425 S SMALLWOOD ST",2014-02-21,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28240778, -76.65088482)","39.28240778"," -76.65088482"
"7720","0289 038 011515","0289","038","427 S SMALLWOOD ST",2015-01-15,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28237217, -76.65088269)","39.28237217"," -76.65088269"
"7721","0289 039 111808","0289","039","429 S SMALLWOOD ST",2008-11-18,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28233432, -76.65088044)","39.28233432"," -76.65088044"
"7722","0289 040 092508","0289","040","431 S SMALLWOOD ST",2008-09-25,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28229455, -76.65087803)","39.28229455"," -76.65087803"
"7723","0289 041 010908","0289","041","433 S SMALLWOOD ST",2008-01-09,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28225672, -76.6508758)","39.28225672"," -76.6508758"
"7724","0289 043 073009","0289","043","437 S SMALLWOOD ST",2009-07-30,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28218225, -76.65087137)","39.28218225"," -76.65087137"
"7725","0289 055 082610","0289","055","2118 ASHTON ST",2010-08-26,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28232225, -76.65054374)","39.28232225"," -76.65054374"
"7726","0290 003 110906","0290","003","2023 RAMSAY ST",2006-11-09,"CARROLLTON RIDGE","SOUTHERN","9","(39.28284307, -76.64927651)","39.28284307"," -76.64927651"
"7727","0290 011 100115","0290","011","2007 RAMSAY ST",2015-10-01,"CARROLLTON RIDGE","SOUTHERN","9","(39.28284954, -76.64890584)","39.28284954"," -76.64890584"
"7728","0290 013 042613","0290","013","2003 RAMSAY ST",2013-04-26,"CARROLLTON RIDGE","SOUTHERN","9","(39.28286623, -76.64881459)","39.28286623"," -76.64881459"
"7729","0291 003 031414","0291","003","1805 RAMSAY ST",2014-03-14,"CARROLLTON RIDGE","SOUTHERN","9","(39.28301455, -76.64511807)","39.28301455"," -76.64511807"
"7730","0291 005 102315","0291","005","1809 RAMSAY ST",2015-10-23,"CARROLLTON RIDGE","SOUTHERN","9","(39.2830116, -76.64519919)","39.2830116"," -76.64519919"
"7731","0291 006 102715","0291","006","1811 RAMSAY ST",2015-10-27,"CARROLLTON RIDGE","SOUTHERN","9","(39.28300995, -76.64524337)","39.28300995"," -76.64524337"
"7732","0291 009 092013","0291","009","1817 RAMSAY ST",2013-09-20,"CARROLLTON RIDGE","SOUTHERN","9","(39.28300519, -76.64537267)","39.28300519"," -76.64537267"
"7733","0291 010 031910","0291","010","1819 RAMSAY ST",2010-03-19,"CARROLLTON RIDGE","SOUTHERN","9","(39.28300365, -76.64541475)","39.28300365"," -76.64541475"
"7734","0291 011 062408","0291","011","1821 RAMSAY ST",2008-06-24,"CARROLLTON RIDGE","SOUTHERN","9","(39.28300206, -76.64545789)","39.28300206"," -76.64545789"
"7735","0291 016 090613","0291","016","1831 RAMSAY ST",2013-09-06,"CARROLLTON RIDGE","SOUTHERN","9","(39.28299447, -76.64566488)","39.28299447"," -76.64566488"
"7736","0291 022 072209","0291","022","1843 RAMSAY ST",2009-07-22,"CARROLLTON RIDGE","SOUTHERN","9","(39.28295906, -76.64598339)","39.28295906"," -76.64598339"
"7737","0291 023 032715","0291","023","1845 RAMSAY ST",2015-03-27,"CARROLLTON RIDGE","SOUTHERN","9","(39.28295766, -76.64602144)","39.28295766"," -76.64602144"
"7738","0291 027 111815","0291","027","1853 RAMSAY ST",2015-11-18,"CARROLLTON RIDGE","SOUTHERN","9","(39.28295164, -76.64618472)","39.28295164"," -76.64618472"
"7739","0291 033 042314","0291","033","405 S MONROE ST",2014-04-23,"CARROLLTON RIDGE","SOUTHERN","9","(39.28296977, -76.64643456)","39.28296977"," -76.64643456"
"7740","0291 034 042514","0291","034","407 S MONROE ST",2014-04-25,"CARROLLTON RIDGE","SOUTHERN","9","(39.28293823, -76.64643288)","39.28293823"," -76.64643288"
"7741","0291 035 030514","0291","035","409 S MONROE ST",2014-03-05,"CARROLLTON RIDGE","SOUTHERN","9","(39.28290744, -76.64643083)","39.28290744"," -76.64643083"
"7742","0291 036 011615","0291","036","411 S MONROE ST",2015-01-16,"CARROLLTON RIDGE","SOUTHERN","9","(39.28287772, -76.64642994)","39.28287772"," -76.64642994"
"7743","0291 037 102308","0291","037","413 S MONROE ST",2008-10-23,"CARROLLTON RIDGE","SOUTHERN","9","(39.28284622, -76.64642898)","39.28284622"," -76.64642898"
"7744","0291 039 102214","0291","039","425 S MONROE ST",2014-10-22,"CARROLLTON RIDGE","SOUTHERN","9","(39.28258738, -76.6463743)","39.28258738"," -76.6463743"
"7745","0291 049 022312","0291","049","1840 WILKENS AVE",2012-02-23,"CARROLLTON RIDGE","SOUTHERN","9","(39.28250537, -76.64607837)","39.28250537"," -76.64607837"
"7746","0291 056 010814","0291","056","1826 WILKENS AVE",2014-01-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.28261839, -76.64565899)","39.28261839"," -76.64565899"
"7747","0291 057 032306","0291","057","1824 WILKENS AVE",2006-03-23,"CARROLLTON RIDGE","SOUTHERN","9","(39.28262936, -76.64561948)","39.28262936"," -76.64561948"
"7748","0291 061 100711","0291","061","1816 WILKENS AVE",2011-10-07,"CARROLLTON RIDGE","SOUTHERN","9","(39.28269377, -76.64545629)","39.28269377"," -76.64545629"
"7749","0291 070 120811","0291","070","404 S FULTON AVE",2011-12-08,"CARROLLTON RIDGE","SOUTHERN","9","(39.28285502, -76.64513425)","39.28285502"," -76.64513425"
"7750","0291 071 050612","0291","071","402 S FULTON AVE",2012-05-06,"CARROLLTON RIDGE","SOUTHERN","9","(39.28288728, -76.64513169)","39.28288728"," -76.64513169"
"7751","0292 002 042402","0292","002","1702 WILKENS AVE",2002-04-24,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28305774, -76.64427743)","39.28305774"," -76.64427743"
"7752","0292 005 122413","0292","005","1708 WILKENS AVE",2013-12-24,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28303499, -76.64441819)","39.28303499"," -76.64441819"
"7753","0292 007 051913","0292","007","1712 WILKENS AVE",2013-05-19,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.2830197, -76.64451296)","39.2830197"," -76.64451296"
"7754","0292 011 122315","0292","011","1720 WILKENS AVE",2015-12-23,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28299052, -76.64469501)","39.28299052"," -76.64469501"
"7755","0293 002 120514","0293","002","1704 N CAREY ST",2014-12-05,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30877169, -76.64305451)","39.30877169"," -76.64305451"
"7756","0293 006 022708","0293","006","1712 N CAREY ST",2008-02-27,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30893544, -76.64325002)","39.30893544"," -76.64325002"
"7757","0293 008 022808","0293","008","1716 N CAREY ST",2008-02-28,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30899411, -76.64332243)","39.30899411"," -76.64332243"
"7758","0293 009 040214","0293","009","1718 N CAREY ST",2014-04-02,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30902186, -76.6433567)","39.30902186"," -76.6433567"
"7759","0293 011 041714","0293","011","1722 N CAREY ST",2014-04-17,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30908724, -76.64343653)","39.30908724"," -76.64343653"
"7760","0293 012 122013","0293","012","1724 N CAREY ST",2013-12-20,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30912658, -76.64345579)","39.30912658"," -76.64345579"
"7761","0293 013 022808","0293","013","1726 N CAREY ST",2008-02-28,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30915601, -76.64349225)","39.30915601"," -76.64349225"
"7762","0293 014 102910","0293","014","1728 N CAREY ST",2010-10-29,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30918516, -76.64352845)","39.30918516"," -76.64352845"
"7763","0293 018 070611","0293","018","1736 N CAREY ST",2011-07-06,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30929848, -76.64366926)","39.30929848"," -76.64366926"
"7764","0293 032 102605","0293","032","1639 WESTWOOD AVE",2005-10-26,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30879494, -76.64422112)","39.30879494"," -76.64422112"
"7765","0293 044 052511","0293","044","1709 N CALHOUN ST",2011-05-25,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30844568, -76.64368034)","39.30844568"," -76.64368034"
"7766","0293 046 032415","0293","046","1705 N CALHOUN ST",2015-03-24,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30837899, -76.64360262)","39.30837899"," -76.64360262"
"7767","0293 049 100312","0293","049","702 CUMBERLAND ST",2012-10-03,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30869012, -76.64285739)","39.30869012"," -76.64285739"
"7768","0293 050 042512","0293","050","704 CUMBERLAND ST",2012-04-25,"SANDTOWN-WINCHESTER","WESTERN","7","(39.3086651, -76.64288768)","39.3086651"," -76.64288768"
"7769","0293 054 091205","0293","054","712 CUMBERLAND ST",2005-09-12,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30857742, -76.64301177)","39.30857742"," -76.64301177"
"7770","0293 059 112112","0293","059","722 CUMBERLAND ST",2012-11-21,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30842174, -76.64322889)","39.30842174"," -76.64322889"
"7771","0293 061 110804","0293","061","726 CUMBERLAND ST",2004-11-08,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30835248, -76.64332519)","39.30835248"," -76.64332519"
"7772","0293 063 011415","0293","063","730 CUMBERLAND ST",2015-01-14,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30830013, -76.64339442)","39.30830013"," -76.64339442"
"7773","0293 067 010516","0293","067","738 CUMBERLAND ST",2016-01-05,"SANDTOWN-WINCHESTER","WESTERN","7","(39.3081923, -76.64354929)","39.3081923"," -76.64354929"
"7774","0293 069 042512","0293","069","703 ALLEGANY PL",2012-04-25,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30867417, -76.64327196)","39.30867417"," -76.64327196"
"7775","0293 070 092507","0293","070","705 ALLEGANY PL",2007-09-25,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30864841, -76.64331009)","39.30864841"," -76.64331009"
"7776","0293 071 022812","0293","071","707 ALLEGANY PL",2012-02-28,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30862229, -76.64334686)","39.30862229"," -76.64334686"
"7777","0294 030 121505","0294","030","1633 W NORTH AVE",2005-12-15,"PENN NORTH","WESTERN","7","(39.30976925, -76.6434153)","39.30976925"," -76.6434153"
"7778","0294 033 031709","0294","033","1639 W NORTH AVE",2009-03-17,"PENN NORTH","WESTERN","7","(39.3097644, -76.64353756)","39.3097644"," -76.64353756"
"7779","0294 034 070808","0294","034","1747 N CAREY ST",2008-07-08,"PENN NORTH","WESTERN","7","(39.30959712, -76.64346953)","39.30959712"," -76.64346953"
"7780","0294 036 120214","0294","036","1743 N CAREY ST",2014-12-02,"PENN NORTH","WESTERN","7","(39.3095669, -76.64333169)","39.3095669"," -76.64333169"
"7781","0294 037 011414","0294","037","1741 N CAREY ST",2014-01-14,"PENN NORTH","WESTERN","7","(39.30955439, -76.64327517)","39.30955439"," -76.64327517"
"7782","0294 039 031513","0294","039","1737 N CAREY ST",2013-03-15,"PENN NORTH","WESTERN","7","(39.30952995, -76.64316989)","39.30952995"," -76.64316989"
"7783","0294 040 032808","0294","040","1735 N CAREY ST",2008-03-28,"PENN NORTH","WESTERN","7","(39.30951892, -76.64311461)","39.30951892"," -76.64311461"
"7784","0294 041 040208","0294","041","1733 N CAREY ST",2008-04-02,"PENN NORTH","WESTERN","7","(39.3094954, -76.64307811)","39.3094954"," -76.64307811"
"7785","0294 043 121710","0294","043","1729 N CAREY ST",2010-12-17,"PENN NORTH","WESTERN","7","(39.3094409, -76.64301259)","39.3094409"," -76.64301259"
"7786","0294 044 011014","0294","044","1727 N CAREY ST",2014-01-10,"PENN NORTH","WESTERN","7","(39.30935323, -76.64306071)","39.30935323"," -76.64306071"
"7787","0294 045 121813","0294","045","1725 N CAREY ST",2013-12-18,"PENN NORTH","WESTERN","7","(39.30932368, -76.64302522)","39.30932368"," -76.64302522"
"7788","0294 046 020516","0294","046","1723 N CAREY ST",2016-02-05,"PENN NORTH","WESTERN","7","(39.3092844, -76.64298234)","39.3092844"," -76.64298234"
"7789","0294 047 011014","0294","047","1721 N CAREY ST",2014-01-10,"PENN NORTH","WESTERN","7","(39.30925396, -76.64294672)","39.30925396"," -76.64294672"
"7790","0294 055 050914","0294","055","1705 N CAREY ST",2014-05-09,"PENN NORTH","WESTERN","7","(39.30905248, -76.64269752)","39.30905248"," -76.64269752"
"7791","0294 063 051214","0294","063","612 CUMBERLAND ST",2014-05-12,"PENN NORTH","WESTERN","7","(39.30896806, -76.6424569)","39.30896806"," -76.6424569"
"7792","0294 067 110804","0294","067","604 CUMBERLAND ST",2004-11-08,"PENN NORTH","WESTERN","7","(39.30907195, -76.64232235)","39.30907195"," -76.64232235"
"7793","0294 068 110804","0294","068","602 CUMBERLAND ST",2004-11-08,"PENN NORTH","WESTERN","7","(39.30909723, -76.64228777)","39.30909723"," -76.64228777"
"7794","0294 069 110910","0294","069","2406 N STOCKTON ST",2010-11-09,"PENN NORTH","WESTERN","7","(39.30914197, -76.64244903)","39.30914197"," -76.64244903"
"7795","0294 071 031511","0294","071","2410 N STOCKTON ST",2011-03-15,"PENN NORTH","WESTERN","7","(39.30918745, -76.64251055)","39.30918745"," -76.64251055"
"7796","0294 075 041206","0294","075","2418 N STOCKTON ST",2006-04-12,"PENN NORTH","WESTERN","7","(39.30928718, -76.64262713)","39.30928718"," -76.64262713"
"7797","0294 076 030512","0294","076","2420 N STOCKTON ST",2012-03-05,"PENN NORTH","WESTERN","7","(39.30931112, -76.64265618)","39.30931112"," -76.64265618"
"7798","0294 077 041206","0294","077","2422 N STOCKTON ST",2006-04-12,"PENN NORTH","WESTERN","7","(39.3093344, -76.64268437)","39.3093344"," -76.64268437"
"7799","0294 078 062713","0294","078","2424 N STOCKTON ST",2013-06-27,"PENN NORTH","WESTERN","7","(39.30935968, -76.64271504)","39.30935968"," -76.64271504"
"7800","0294 079 111307","0294","079","2426 N STOCKTON ST",2007-11-13,"PENN NORTH","WESTERN","7","(39.30938423, -76.64274481)","39.30938423"," -76.64274481"
"7801","0294 080 011106","0294","080","2428 N STOCKTON ST",2006-01-11,"PENN NORTH","WESTERN","7","(39.30940508, -76.64277004)","39.30940508"," -76.64277004"
"7802","0294 081 040513","0294","081","2430 N STOCKTON ST",2013-04-05,"PENN NORTH","WESTERN","7","(39.30942469, -76.64279832)","39.30942469"," -76.64279832"
"7803","0294 085 041206","0294","085","2413 N STOCKTON ST",2006-04-12,"PENN NORTH","WESTERN","7","(39.30938747, -76.64236799)","39.30938747"," -76.64236799"
"7804","0296 014 041709","0296","014","715 CUMBERLAND ST",2009-04-17,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30828007, -76.6427448)","39.30828007"," -76.6427448"
"7805","0296 015 032206","0296","015","717 CUMBERLAND ST",2006-03-22,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30825402, -76.64278325)","39.30825402"," -76.64278325"
"7806","0296 016 120815","0296","016","719 CUMBERLAND ST",2015-12-08,"SANDTOWN-WINCHESTER","WESTERN","7","(39.3082283, -76.64281906)","39.3082283"," -76.64281906"
"7807","0297 027 020911","0297","027","615 CUMBERLAND ST",2011-02-09,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30890645, -76.64182129)","39.30890645"," -76.64182129"
"7808","0314 081 070612","0314","081","2017 ETTING ST",2012-07-06,"DRUID HEIGHTS","CENTRAL","11","(39.30760228, -76.63630406)","39.30760228"," -76.63630406"
"7809","0314 084 031513","0314","084","2011 ETTING ST",2013-03-15,"DRUID HEIGHTS","CENTRAL","11","(39.30753058, -76.63621471)","39.30753058"," -76.63621471"
"7810","0315 011 043009","0315","011","2020 MCCULLOH ST",2009-04-30,"DRUID HEIGHTS","CENTRAL","11","(39.30828866, -76.63534377)","39.30828866"," -76.63534377"
"7811","0316 021 081409","0316","021","2037 MCCULLOH ST",2009-08-14,"DRUID HEIGHTS","CENTRAL","11","(39.30889593, -76.63520871)","39.30889593"," -76.63520871"
"7812","0316 024 090909","0316","024","2031 MCCULLOH ST",2009-09-09,"DRUID HEIGHTS","CENTRAL","11","(39.30879351, -76.63508291)","39.30879351"," -76.63508291"
"7813","0316 026 050115","0316","026","2027 MCCULLOH ST",2015-05-01,"DRUID HEIGHTS","CENTRAL","11","(39.30872964, -76.63500437)","39.30872964"," -76.63500437"
"7814","0316 028 120815","0316","028","2023 MCCULLOH ST",2015-12-08,"DRUID HEIGHTS","CENTRAL","11","(39.30866677, -76.63492716)","39.30866677"," -76.63492716"
"7815","0316 033 121011","0316","033","2013 MCCULLOH ST",2011-12-10,"DRUID HEIGHTS","CENTRAL","11","(39.30850698, -76.63473082)","39.30850698"," -76.63473082"
"7816","0317 017 071015","0317","017","2033 MADISON AVE",2015-07-10,"MADISON PARK","CENTRAL","11","(39.3093873, -76.63436766)","39.3093873"," -76.63436766"
"7817","0298 068 092812","0298","068","512 SANFORD PL",2012-09-28,"DRUID HEIGHTS","CENTRAL","7","(39.30931646, -76.64082656)","39.30931646"," -76.64082656"
"7818","0298 083 112213","0298","083","539 SANFORD PL",2013-11-22,"DRUID HEIGHTS","CENTRAL","7","(39.30887328, -76.64049125)","39.30887328"," -76.64049125"
"7819","0298 101 121011","0298","101","503 SANFORD PL",2011-12-10,"DRUID HEIGHTS","CENTRAL","7","(39.30953527, -76.64023747)","39.30953527"," -76.64023747"
"7820","0299 004 100608","0299","004","1307 W NORTH AVE",2008-10-06,"DRUID HEIGHTS","CENTRAL","7","(39.30999289, -76.63859059)","39.30999289"," -76.63859059"
"7821","0299 005 060208","0299","005","1309 W NORTH AVE",2008-06-02,"DRUID HEIGHTS","CENTRAL","7","(39.30999054, -76.63864133)","39.30999054"," -76.63864133"
"7822","0299 009 071114","0299","009","1317 W NORTH AVE",2014-07-11,"DRUID HEIGHTS","CENTRAL","7","(39.3099814, -76.63883996)","39.3099814"," -76.63883996"
"7823","0299 011 121305","0299","011","1321 W NORTH AVE",2005-12-13,"DRUID HEIGHTS","CENTRAL","7","(39.30997685, -76.63893861)","39.30997685"," -76.63893861"
"7824","0299 012 110810","0299","012","1323 W NORTH AVE",2010-11-08,"DRUID HEIGHTS","CENTRAL","7","(39.30997397, -76.63898791)","39.30997397"," -76.63898791"
"7825","0299 020 050310","0299","020","1339 W NORTH AVE",2010-05-03,"DRUID HEIGHTS","CENTRAL","7","(39.31002169, -76.63940335)","39.31002169"," -76.63940335"
"7826","0299 025 112108","0299","025","1351 W NORTH AVE",2008-11-21,"DRUID HEIGHTS","CENTRAL","7","(39.3099216, -76.63993493)","39.3099216"," -76.63993493"
"7827","0299 027 050710","0299","027","1355 W NORTH AVE",2010-05-07,"DRUID HEIGHTS","CENTRAL","7","(39.30989669, -76.64003218)","39.30989669"," -76.64003218"
"7828","0299 028 110907","0299","028","1357 W NORTH AVE",2007-11-09,"DRUID HEIGHTS","CENTRAL","7","(39.30988135, -76.64007992)","39.30988135"," -76.64007992"
"7829","0299 029 120109","0299","029","1359 W NORTH AVE",2009-12-01,"DRUID HEIGHTS","CENTRAL","7","(39.30989653, -76.64013019)","39.30989653"," -76.64013019"
"7830","0299 048 121907","0299","048","558 BAKER ST",2007-12-19,"DRUID HEIGHTS","CENTRAL","7","(39.30923998, -76.63942451)","39.30923998"," -76.63942451"
"7831","0299 049 111607","0299","049","556 BAKER ST",2007-11-16,"DRUID HEIGHTS","CENTRAL","7","(39.30926147, -76.63938406)","39.30926147"," -76.63938406"
"7832","0393 051 091610","0393","051","1311 MYRTLE AVE",2010-09-16,"UPTON","CENTRAL","11","(39.29932261, -76.6324905)","39.29932261"," -76.6324905"
"7833","0393 052 022406","0393","052","1309 MYRTLE AVE",2006-02-24,"UPTON","CENTRAL","11","(39.29928977, -76.63245165)","39.29928977"," -76.63245165"
"7834","0393 053 101805","0393","053","1307 MYRTLE AVE",2005-10-18,"UPTON","CENTRAL","11","(39.29920824, -76.63247783)","39.29920824"," -76.63247783"
"7835","0393 054 092305","0393","054","1305 MYRTLE AVE",2005-09-23,"UPTON","CENTRAL","11","(39.29917526, -76.63243669)","39.29917526"," -76.63243669"
"7836","0393 056 071709","0393","056","1301 MYRTLE AVE",2009-07-17,"UPTON","CENTRAL","11","(39.29910559, -76.63235252)","39.29910559"," -76.63235252"
